,Unnamed: 0,<TICKER>,<PER>,Date,Time,<OPEN>,<HIGH>,<LOW>,Close/Last,<VOL>,Pct_Change,SMA10,SMA20,SMA50,SMA100,SMA200,SMA500,EMA8,EMA20,EMA50,EMA200,Denoised_Close,ema_pct_change
83,83,SPY,60,240118,140000,473.99,475.94,473.99,475.75,818329,0.3713158505453682,473.16850000000005,473.51725,474.5294,,,,473.9539605468573,473.8098131904447,473.7207291664468,472.7386697804931,481.23100858222415,0.10838823407566256
84,84,SPY,60,240118,150000,475.81,477.03,475.59,476.47,1385475,0.1387108299531378,473.6474999999999,473.61575000000005,474.568,,,,474.51308042533344,474.0631643151643,473.8285437089391,472.77579744436883,481.1298788190281,0.11796923857985142
85,85,SPY,60,240118,160000,476.465,476.465,476.465,476.465,200,0.0,474.227,473.6295,474.65409999999997,,,,474.9468403308149,474.2919105708629,473.9319341517258,472.81250592750945,481.02184285019337,0.09141158028618257
86,86,SPY,60,240119,90000,477.64,477.97,476.95,477.92,576802,0.0586215559835921,474.872,473.764,474.7679,,,,475.6075424795227,474.6374428974474,474.0883288908738,472.8633267640517,480.9095370888912,0.13911075779504678
87,87,SPY,60,240119,100000,478.02,478.56,477.0,478.28,749825,0.0543910296640288,475.47249999999997,473.98,474.84909999999996,,,,476.2014219285176,474.9843530976905,474.25270815005524,472.9172240101806,480.79555902351956,0.12486754223846042
88,88,SPY,60,240119,110000,478.31,479.24,478.01,478.88,635924,0.11916957621626,475.9715,474.2205,474.93989999999997,,,,476.79666149995813,475.35536708838663,474.4341705755433,472.9765551145569,480.6824485741866,0.12499743680518538
89,89,SPY,60,240119,120000,478.88,480.2,478.285,480.2,624406,0.2756431673905766,476.55949999999996,474.51599999999996,475.05850000000004,,,,477.5529589444119,475.81676069901647,474.66028153336515,473.04843018804394,480.5726703165265,0.15862054110751256
90,90,SPY,60,240119,130000,480.19,481.71,479.74,481.66,643293,0.3061288240071695,477.27850000000007,474.85249999999996,475.21590000000003,,,,478.4656347345426,476.3732596800625,474.9347802967626,473.13411744985444,480.4685966768181,0.19111509478406674
91,91,SPY,60,240119,140000,481.67,482.72,481.33,482.22,884386,0.11418606099612,478.1825,475.3995,475.38329999999996,,,,479.2999381268665,476.93009209148516,475.22047518708564,473.2245242413982,480.37249219409523,0.17437059879688022
92,92,SPY,60,240119,150000,482.225,482.54,481.83,482.41,1451516,0.0383638343097106,479.0255,475.91900000000004,475.53729999999996,,,,479.9910629875628,477.4519880827723,475.5024173366117,473.3159220101406,480.2864989361389,0.14419464842772012
93,93,SPY,60,240122,90000,483.99,485.19,483.91,485.0,582255,0.2086819975619312,479.95050000000003,476.5595,475.7328999999999,,,,481.10416010143774,478.1708463606035,475.87487155870537,473.43218149262674,480.2126231469649,0.23189954974303095
94,94,SPY,60,240122,100000,485.03,485.21,483.36,483.49,901448,-0.3175061336412106,480.65250000000003,477.15,475.9047,,,,481.6343467455627,478.6774324214984,476.1735040465993,473.53225928872,480.15272319376106,0.11020204938847478
95,95,SPY,60,240122,110000,483.57,484.2,483.0,484.05,459605,0.099261740802783,481.41100000000006,477.81899999999996,476.0777,,,,482.1711585798821,479.18910552421283,476.4823862408503,473.6369134251507,480.1084988712106,0.11145630247233473
96,96,SPY,60,240122,120000,484.07,484.155,483.26,483.75,399520,-0.0661061416737234,481.994,478.433,476.2371,,,,482.5220122287972,479.62347642666873,476.76739070199346,473.73754115226365,480.0814821109129,0.07276537442606479
97,97,SPY,60,240122,130000,483.77,483.97,482.79,483.82,513558,0.0103354900055835,482.54800000000006,479.01025,476.36830000000003,,,,482.8104539557312,480.02314533841457,477.0439636156408,473.837864125873,480.0730291331495,0.059777941653194056
98,98,SPY,60,240122,140000,483.85,484.01,483.03,483.62,538684,-0.0475353932003757,483.02200000000005,479.49674999999996,476.5101,,,,482.9903530766798,480.3657029252322,477.3018473954196,473.9351988111877,480.08431406771257,0.03726081725752284
99,99,SPY,60,240122,150000,483.65,484.19,483.33,483.52,1062351,-0.0268789413832307,483.3540000000001,479.95675,476.6499,474.10315,,,483.10805239297315,480.6661121704482,477.54569651716787,474.0305699672953,480.11632405992464,0.024368875184266336
100,100,SPY,60,240123,90000,484.01,484.35,483.54,483.97,324784,-0.0082642920600738,483.5849999999999,480.43175,476.8029,474.22015000000005,,,483.29959630564576,480.980768154215,477.79762998708287,474.12946976861576,480.16985586742544,0.039648255027802115
101,101,SPY,60,240123,100000,483.97,484.22,483.06,483.26,490327,-0.1467033080562919,483.689,480.93575,476.98830000000004,474.3363499999999,,,483.29079712661337,481.1978378538136,478.01184057582475,474.2203208156942,480.24551394286937,-0.0018206468823223076
102,102,SPY,60,240123,110000,483.28,483.68,482.89,483.53,329395,0.0517298460519781,483.80099999999993,481.41325000000006,477.2065,474.43994999999995,,,483.3439533206993,481.4199485344028,478.2282389846159,474.31295443941866,480.34370998740724,0.01099880121906427
103,103,SPY,60,240123,120000,483.52,483.98,483.08,483.92,186316,0.0827266710787628,483.6929999999999,481.82175000000007,477.4057,474.55275,,,483.4719636938772,481.6580486739835,478.45144529894475,474.4085469325588,480.46466394981,0.026484322871622723
104,104,SPY,60,240123,130000,483.91,484.03,483.57,483.945,209977,0.0072327498915021,483.73850000000004,482.1955,477.5696,474.6712,,,483.5770828730156,481.87585356217556,478.6668788166332,474.50343701283185,480.6084064363962,0.02174255945168735
105,105,SPY,60,240123,140000,483.98,484.475,483.63,484.33,278001,0.0723170378941208,483.7665,482.58875,477.72,474.805,,,483.7443977901233,482.1095817943493,478.88896200029467,474.60121375897285,480.7747824875797,0.03459943058377046
106,106,SPY,60,240123,150000,484.34,485.1,484.19,484.88,928732,0.1114919271586118,483.8795,482.93674999999996,477.89060000000006,474.9278,,,483.99675383676254,482.37343114726843,479.1239046669498,474.7034902389831,480.9634566679767,0.052167228766286655
107,107,SPY,60,240124,90000,487.82,487.82,486.96,487.1,451825,-0.1475954245418331,484.2075,483.37775,478.0906,475.0993,,,484.68636409525976,482.8235805618143,479.4366927192263,474.8268385948141,481.17391940859943,0.14248241398946426
108,108,SPY,60,240124,100000,487.11,488.58,486.41,487.95,840363,0.1724456488267485,484.6405,483.83125,478.33340000000004,475.2849,,,485.41161651853537,483.31181098449866,479.77054790670763,474.95741731526374,481.405494531806,0.14963334580897492
109,109,SPY,60,240124,110000,487.96,488.4,487.48,488.32,555448,0.0737765390605815,485.1205,484.23725,478.58700000000005,475.47549999999995,,,486.05792395886084,483.78878136692737,480.1058205378171,475.09037833700245,481.6573478824148,0.13314626562934695
110,110,SPY,60,240124,120000,488.33,488.77,487.82,488.71,400194,0.0778162308275132,485.59450000000004,484.58975,478.8388,475.65950000000004,,,486.6472741902251,484.25746885579144,480.4432393402557,475.2258969605149,481.92849698175365,0.12125102838858037
111,111,SPY,60,240124,130000,488.72,488.72,486.92,487.32,694282,-0.2864625961695928,486.0005,484.8447499999999,479.04540000000003,475.83160000000004,,,486.79676881461955,484.5491384885732,480.7129162288731,475.3462362942411,482.21782161546486,0.030719297594594686
112,112,SPY,60,240124,140000,487.34,487.37,485.97,486.56,675082,-0.1600525300611426,486.3035,485.05225,479.25120000000004,475.995,,,486.7441535224819,484.7406491087091,480.9422136316624,475.4578160326069,482.52407526062984,-0.01080847193496437
113,113,SPY,60,240124,150000,486.48,486.89,485.02,485.42,1456180,-0.2178917941128108,486.45349999999996,485.07325000000003,479.42629999999997,476.16159999999996,,,486.4498971841526,484.80534919359394,481.11781309708743,475.5569422412377,482.8458972532721,-0.060454005702959
114,114,SPY,60,240125,90000,487.575,487.7,486.79,487.29,472719,-0.0584525457621839,486.7879999999999,485.26324999999997,479.6821,476.3453,,,486.6365866987853,485.04198260372783,481.3598596422997,475.6736890846085,483.1818255935358,0.03837795335417393
115,115,SPY,60,240125,100000,487.34,488.305,486.87,487.17,758037,-0.0348832437312675,487.07199999999995,485.41925000000003,479.90170000000006,476.51849999999996,,,486.75512298794416,485.2446509271823,481.5877082837781,475.7880802379955,483.53031028286233,0.024358277285108088
116,116,SPY,60,240125,110000,487.17,488.105,486.83,487.61,592213,0.0903175482890978,487.3450000000001,485.61225,480.1493,476.69739999999996,,,486.9450956572899,485.46992226745067,481.82387658637504,475.9057112804035,483.8897270852987,0.03902838622007465
117,117,SPY,60,240125,120000,487.64,487.74,486.17,486.56,660643,-0.2214748585021704,487.291,485.74925,480.4013,476.87170000000003,,,486.8595188445588,485.57373919436014,482.0096069163211,476.0117241034841,484.25839160366803,-0.01757422212367299
118,118,SPY,60,240125,130000,486.59,487.31,485.79,485.95,569048,-0.1315275694116168,487.091,485.86575000000005,480.6389,477.0399,,,486.657403545768,485.60957355680205,482.1641321352889,476.11061242086237,484.6345735607404,-0.04151408999263362
119,119,SPY,60,240125,140000,485.925,486.66,485.4,486.66,695885,0.1512579101713255,486.925,486.02275,480.88629999999995,477.2195,,,486.6579805355973,485.7096141704399,482.3404406790031,476.21558145150055,485.0165111757243,0.00011856181065805771
120,120,SPY,60,240125,150000,486.66,488.04,486.31,488.01,1445101,0.2774010602884901,486.8549999999999,486.22475000000003,481.1479,477.4268,,,486.95842930546456,485.9286985351599,482.56277633865005,476.3329388499931,485.40242552736424,0.06173715050077355
121,121,SPY,60,240126,90000,487.59,488.31,487.24,487.7,421836,0.0225599376525387,486.89300000000003,486.44674999999995,481.4763,477.62260000000003,,,487.1232227931391,486.0973939127637,482.76423609007554,476.4460439360629,485.79053479666896,0.03384138722264396
122,122,SPY,60,240126,100000,487.7,489.03,487.04,489.025,763996,0.2716834119335634,487.13950000000006,486.7215,481.8164,477.81104999999997,,,487.5458399502193,486.3762135401196,483.00975624340595,476.5712076779926,486.179068284758,0.08675775190041257
123,123,SPY,60,240126,110000,489.0,489.115,488.11,488.75,595239,-0.0511247443762781,487.4725,486.9629999999999,482.1476,478.01075,,,487.8134310723928,486.6022884410606,483.23486384170377,476.69238969114696,486.56628010450805,0.054885325695908094
124,124,SPY,60,240126,120000,488.74,488.88,486.71,487.06,739393,-0.343741048410199,487.44950000000006,487.11875,482.4552,478.20555,,,487.6460019451944,486.64588001810245,483.3848691812448,476.7955499927276,486.9504624485559,-0.03432236927759513
125,125,SPY,60,240126,130000,487.02,487.51,486.55,486.99,562081,-0.0061599112972717,487.4315,487.25175,482.7816,478.39185,,,487.5002237351512,486.67865334971174,483.52624686041173,476.89698730623286,487.32995834073677,-0.02989426950322782
126,126,SPY,60,240126,140000,486.98,488.14,486.95,487.98,564417,0.2053472421865374,487.46849999999995,487.40675,483.1118,478.60355000000004,,,487.6068406828954,486.80259112592967,483.7009038462779,477.0072660395042,487.70317378316935,0.021870133089851862
127,127,SPY,60,240126,150000,488.0,488.045,487.03,487.47,1213524,-0.1086065573770435,487.5595,487.42525000000006,483.4157,478.79904999999997,,,487.576431642252,486.8661538758411,483.84871153858074,477.1113728450813,488.0685892169072,-0.006236385158342461
128,128,SPY,60,240129,90000,487.73,488.14,487.46,488.02,385953,0.0594591269759833,487.76650000000006,487.4287499999999,483.6983,478.98165,,,487.6750023884182,486.9760439829039,484.01229147824426,477.2199163988616,488.4247702202917,0.020216470643230622
129,129,SPY,60,240129,100000,488.03,488.26,487.18,487.33,637026,-0.1434338052988522,487.8335,487.37924999999996,483.95849999999996,479.15135000000004,,,487.5983351909919,487.0097540797702,484.1423976947837,477.3205142456391,488.77037737583584,-0.015720961101306496
130,130,SPY,60,240129,110000,487.32,488.18,487.17,488.13,395053,0.1662152179266195,487.8455,487.3502500000001,484.2317,479.32385,,,487.71648292632705,487.1164441674111,484.29877425577257,477.42807131782183,489.10417524357416,0.02423054526814461
131,131,SPY,60,240129,120000,488.135,488.59,487.87,488.18,424008,0.0092187612033588,487.89349999999996,487.3932500000001,484.5317,479.49095,,,487.81948672047656,487.21773519908623,484.45097918691874,477.53505568281867,489.4250403862858,0.021119604884267673
132,132,SPY,60,240129,130000,488.21,488.535,487.85,488.24,205380,0.0061448966633271,487.81499999999994,487.47725,484.8169,479.65315000000004,,,487.9129341159262,487.31509375155423,484.59956823841213,477.6415725416961,489.73196839976737,0.0191561423833031
133,133,SPY,60,240129,140000,488.22,489.11,488.13,488.89,360895,0.1372332145344228,487.829,487.65074999999996,485.0797,479.80455,,,488.1300598679426,487.4650848228348,484.76782046435676,477.75349719302255,490.0240799093499,0.04450092154448804
134,134,SPY,60,240129,150000,488.9,491.41,488.9,491.27,1401190,0.4847617099611382,488.25,487.84975000000003,485.3757,479.9718500000001,,,488.8278243417331,487.82745769685056,485.0228078971271,477.88798975826614,490.30062550205474,0.14294642579055772
135,135,SPY,60,240130,90000,490.55,491.29,490.54,491.29,433119,0.1508510855162591,488.68,488.05575,485.67220000000003,480.16315000000003,,,489.37497448801463,488.1572236304838,485.26858013645545,478.0213430940048,490.5609895721077,0.11193105609696996
136,136,SPY,60,240130,100000,491.3,491.32,490.35,490.66,681854,-0.1302666395277806,488.94800000000004,488.20824999999996,485.92699999999996,480.34745000000004,,,489.6605357129003,488.39558328472344,485.4800083663984,478.147100874164,490.8046930659177,0.05835223290369118
137,137,SPY,60,240130,110000,490.64,491.47,490.46,491.31,478069,0.1365563345834045,489.332,488.44575000000003,486.18760000000003,480.51835,,,490.0270833322558,488.67314678141645,485.70863548928475,478.27807499481906,491.0313951210086,0.07485749669857711
138,138,SPY,60,240130,120000,491.33,491.47,490.11,490.4,493189,-0.1892821525247811,489.57,488.66825,486.41799999999995,480.67895,,,490.1099537028656,488.8376089927101,485.8926105681363,478.39869116402485,491.24089360172513,0.01691138580468543
139,139,SPY,60,240130,130000,490.35,491.04,490.13,490.74,335771,0.0795350260018326,489.91099999999994,488.87225,486.62879999999996,480.84365,,,490.2499639911177,489.01878908864245,486.0827042713467,478.5214902569202,491.43312454273723,0.028567117887390303
140,140,SPY,60,240130,140000,490.73,491.48,490.46,491.37,417020,0.1304179487701967,490.23499999999996,489.04025,486.823,481.01945,,,490.4988608819804,489.2427139373432,486.29004920188214,478.64933612501056,491.6081605193995,0.050769384833082576
141,141,SPY,60,240130,150000,491.39,491.61,490.72,490.89,1001819,-0.1017521724088809,490.50600000000003,489.19975000000005,486.9964,481.18985,,,490.5857806859848,489.39959832426285,486.47043942925933,478.771133775508,491.7662079718174,0.01772069436574153
142,142,SPY,60,240131,90000,488.62,489.08,487.53,487.77,582814,-0.1739593139863335,490.459,489.13700000000006,487.10360000000003,481.32045000000005,,,489.9600516446548,489.24439848385686,486.52140258889625,478.86067473296566,491.9076035169822,-0.12754732525166457
143,143,SPY,60,240131,100000,487.72,487.82,486.4,486.75,725184,-0.1988846059214359,490.245,489.0370000000001,487.1386,481.43575000000004,,,489.2467068347315,489.0068367234895,486.53036719325326,478.9391754818914,492.03280929050686,-0.14559244320608844
144,144,SPY,60,240131,110000,486.73,487.48,486.35,486.84,484635,0.0225997986563303,489.80199999999996,489.026,487.2056,481.55514999999997,,,488.71188309368006,488.8004713212524,486.54250965626295,479.0177906512259,492.14240736627323,-0.10931575697495921
145,145,SPY,60,240131,120000,486.88,487.405,486.56,487.35,399859,0.0965330266184742,489.408,489.044,487.27160000000003,481.67465,,,488.40924240619563,488.66233119541886,486.57417594425266,479.1006982069351,492.23709330865756,-0.061926197817951945
146,146,SPY,60,240131,130000,487.38,487.71,487.035,487.42,426974,0.0082071484262834,489.084,489.01599999999996,487.345,481.79105000000004,,,488.18941076037436,488.5440139387123,486.6073455150663,479.1834773292542,492.31766891786833,-0.04500972273543402
147,147,SPY,60,240131,140000,487.44,489.0,485.63,486.5,1869871,-0.1928442474971274,488.60300000000007,488.9674999999999,487.3986,481.88345000000004,,,487.8139861469578,488.3493459445492,486.6031358870245,479.2562785498586,492.38503423429603,-0.07690142496777908
148,148,SPY,60,240131,150000,486.54,486.6,482.89,482.9,3544290,-0.7481399268302797,487.85299999999995,488.7115,487.38419999999996,481.94714999999997,,,486.7219892254116,487.83036061649693,486.4579148718471,479.2925344846859,492.4401788725932,-0.22385518918213165
149,149,SPY,60,240201,90000,484.61,485.72,484.57,485.05,624212,0.0907946596232017,487.284,488.5975,487.4148,482.03235,,,486.350436064209,487.56556436730676,486.4027025239315,479.34982269876866,492.4841727604377,-0.07633786215286431
150,150,SPY,60,240201,100000,485.01,486.21,484.09,484.09,1055237,-0.1896868105812284,486.55600000000004,488.39549999999997,487.41720000000004,482.11005,,,485.8481169388292,487.23455823708707,486.31200830730677,479.3969886420645,492.51815636057023,-0.10328337102868401
151,151,SPY,60,240201,110000,484.09,485.79,483.8,485.67,838494,0.3263855894565145,486.034,488.27,487.46539999999993,482.22685000000007,,,485.80853539686717,487.08555269069785,486.2868315109418,479.45940666552656,492.5433304577209,-0.00814689623815923
152,152,SPY,60,240201,120000,485.715,488.24,485.67,487.41,853273,0.3489700750440176,485.99800000000005,488.2285,487.54299999999995,482.37475,,,486.1644164197856,487.11645243444093,486.33087733404216,479.5385170469641,492.56094559441095,0.07325540763249982
153,153,SPY,60,240201,130000,487.4,487.595,486.21,487.23,723097,-0.0348789495280999,486.046,488.14549999999997,487.60920000000004,482.50745,,,486.40121277094437,487.1272664883037,486.3661370464327,479.615049215651,492.5722912413469,0.04870705118704688
154,154,SPY,60,240201,140000,487.35,488.56,487.09,488.53,699815,0.242125782291977,486.215,488.0085,487.70090000000005,482.63525000000004,,,486.8742765996234,487.2608601560843,486.4509944171608,479.70375519360476,492.5786847892051,0.09725794596275872
155,155,SPY,60,240201,150000,488.58,489.23,488.105,489.23,1244106,0.1330386016619661,486.40299999999996,487.9055,487.7989,482.7594500000001,,,487.397770688596,487.44839728407624,486.55997502825255,479.7985436991411,492.5814604490151,0.10752141037901897
156,156,SPY,60,240202,90000,489.65,490.94,489.3,490.53,724586,0.1797202083120587,486.71399999999994,487.89900000000006,487.91189999999995,482.90125,,,488.09382164668574,487.74188325702136,486.7156622820466,479.90532435885115,492.58195814811904,0.1428096310548188
157,157,SPY,60,240202,100000,490.45,492.415,490.0,492.18,969256,0.3527372820878822,487.282,487.94249999999994,488.01349999999996,483.05205,,,489.0018612807556,488.16456104206696,486.92995003569183,480.0274604348825,492.5815125078008,0.18603792832418975
158,158,SPY,60,240202,110000,492.19,494.04,491.65,493.575,941023,0.2813953960868752,488.3495,488.10125,488.126,483.22970000000004,,,490.01811432947653,488.67984094282247,487.1905402303706,480.1622618235902,492.5814419871688,0.2078219183172969
159,159,SPY,60,240202,120000,493.58,494.65,492.25,493.68,990778,0.0202601402001747,489.2125,488.24825,488.2332,483.4101,,,490.831866700704,489.15604656731557,487.44502884878744,480.2967666810669,492.5830382757403,0.16606577337268114
160,160,SPY,60,240202,130000,493.7,494.545,493.32,494.295,688010,0.1205185335223875,490.233,488.3945,488.3449,483.59184999999997,,,491.60145187832535,489.6454707037617,487.71365516844287,480.4360525847379,492.5875560144549,0.1567920157251379
161,161,SPY,60,240202,140000,494.33,495.74,494.33,495.67,717364,0.2710739789209702,491.233,488.6335,488.5119,483.77864999999997,,,492.50557368314196,490.21923539864156,488.02566869124905,480.587634151059,492.5962029215501,0.18391357498277472
162,162,SPY,60,240202,150000,495.68,496.04,494.26,494.27,1613867,-0.2844577146546209,491.919,488.9585,488.66610000000003,483.95865,,,492.8976684202215,490.60502250353284,488.27054442884713,480.72377709482953,492.6101303958994,0.07961224360311103
163,163,SPY,60,240205,90000,493.69,493.69,492.88,493.42,500869,-0.0546901902003244,492.538,489.29200000000003,488.8261,484.12620000000004,,,493.01374210461677,490.8731155984345,488.47248386301,480.8501076710004,492.6304246660713,0.02354924598593211
164,164,SPY,60,240205,100000,493.4,493.4,490.23,490.85,994630,-0.51682205107417,492.7700000000001,489.49249999999995,488.89730000000003,484.28970000000004,,,492.53291052581307,490.8709141128693,488.5657197899508,480.94960908720935,492.65809854856553,-0.09752904183787381
165,165,SPY,60,240205,110000,490.86,492.165,490.7,492.13,594900,0.2587295766613661,493.06000000000006,489.73150000000004,488.99649999999997,484.44910000000004,,,492.44337485341015,490.99082705450076,488.7054954844625,481.0608567579834,492.6940838734319,-0.01817861720292413
166,166,SPY,60,240205,120000,492.14,493.38,492.05,493.03,607943,0.1808428495956407,493.31000000000006,490.012,489.10490000000004,484.6271,,,492.5737359970968,491.1850340016912,488.87508389683654,481.1799527106403,492.73922462986627,0.02647231140544548
167,167,SPY,60,240205,130000,493.04,493.5,492.58,493.14,406002,0.0202823300340673,493.40599999999995,490.34400000000005,489.23650000000004,484.8189,,,492.69957244218637,491.37122123962536,489.04233550872533,481.29895815630556,492.79427087839247,0.02554672242824907
168,168,SPY,60,240205,140000,493.17,494.17,492.87,493.99,534615,0.1662712654865448,493.44750000000005,490.89849999999996,489.3973,485.0181,,,492.9863341217005,491.6206287406134,489.2363615672067,481.4252371796259,492.8598734699867,0.05820213687068865
169,169,SPY,60,240205,150000,494.0,494.02,492.52,492.58,1263965,-0.2874493927125538,493.3375,491.275,489.5157,485.20099999999996,,,492.8960376502115,491.7119974319836,489.3674846430025,481.53622984450527,492.9365796059837,-0.018316222020609008
170,170,SPY,60,240206,90000,493.52,494.315,492.99,493.0,506372,-0.1053655373642368,493.20799999999997,491.7205,489.61550000000005,485.38169999999997,,,492.9191403946089,491.83466434322327,489.5099362256299,481.6502972092366,493.0248292658967,0.004687143460824217
171,171,SPY,60,240206,100000,493.02,493.17,492.05,492.88,598244,-0.0283964139385798,492.929,492.08099999999996,489.7191,485.5977,,,492.91044252914025,491.93422012005914,489.64209558933067,481.7620355454631,493.1249525234316,-0.001764562329975572
172,172,SPY,60,240207,90000,496.29,496.44,495.37,495.89,486300,-0.0805980374377952,493.091,492.505,489.8564,485.83639999999997,,,493.5725664115535,492.3109610610059,489.8871114485726,481.9026123062048,493.23716776403234,0.13432944918267964
173,173,SPY,60,240207,100000,495.875,498.03,495.51,497.255,991775,0.2782959415175186,493.4745,493.00625,490.0265,486.08705000000003,,,494.3908849867638,492.78182191233867,490.176048254511,482.05537238275997,493.3615808102992,0.16579498758606537
174,174,SPY,60,240207,110000,497.295,497.85,496.83,497.6,568525,0.0613318050654052,494.1495,493.45975,490.2373,486.34625,,,495.10402165637186,493.2406960159255,490.4671836170792,482.2100452943743,493.4981849546588,0.14424551326974733
175,175,SPY,60,240207,120000,497.61,497.85,496.8,497.56,370860,-0.0100480295814013,494.69249999999994,493.87624999999997,490.44870000000003,486.61514999999997,,,495.64979462162256,493.6520583001231,490.7453332791545,482.362781162092,493.6468618917416,0.11023399959968483
176,176,SPY,60,240207,130000,497.59,498.42,497.09,498.07,523456,0.0964649611125662,495.1965,494.2532499999999,490.6505,486.88115,,,496.18761803903976,494.0728146524923,491.03257511134456,482.5190718967976,493.8073835361285,0.10850875421581918
177,177,SPY,60,240207,140000,498.07,498.345,497.795,498.32,385211,0.0501937478667657,495.71450000000004,494.5602500000001,490.8675,487.1416,,,496.6614806970309,494.4773084951121,491.31835647952715,482.6762950620036,493.9794147044928,0.09550070190462723
178,178,SPY,60,240207,150000,498.325,498.53,497.61,498.04,977946,-0.0571915918326329,496.11949999999996,494.7835,491.0679,487.38309999999996,,,496.96781831991296,494.81661244795856,491.5819503430751,482.8291677479538,494.1625166347364,0.06167936004461971
179,179,SPY,60,240208,90000,498.1,498.34,497.67,498.0,275494,-0.0200762899016307,496.6615,494.9995,491.28130000000004,487.6199,,,497.19719202659894,495.11979221481965,491.8336385649153,482.9801213027006,494.35615130855456,0.04615463984396495
180,180,SPY,60,240208,100000,498.02,498.22,497.34,498.17,513194,0.0301192723183876,497.1785,495.19325,491.4821,487.8569,,,497.4133715762436,495.41028819436065,492.0821233270755,483.13126437431555,494.5596865379912,0.043479640092791705
181,181,SPY,60,240208,110000,498.17,498.21,497.26,497.81,440085,-0.0722644880261785,497.67150000000004,495.30024999999995,491.67470000000003,488.1032,,,497.50151122596725,495.6388321758501,492.3067459417,483.2773214452179,494.7724017710303,0.01771959797629563
182,182,SPY,60,240208,120000,497.79,498.135,497.42,497.57,361744,-0.0441953434179126,497.83950000000004,495.4652499999999,491.8613,488.33910000000003,,,497.5167309535301,495.82275292100724,492.51314806163333,483.4195371522307,494.99349456611566,0.0030592324283373884
183,183,SPY,60,240208,130000,497.59,498.34,497.55,498.13,448529,0.108523081251637,497.927,495.70074999999997,492.0460999999999,488.5629,,,497.6530129638567,496.04249073805414,492.7334167650987,483.5659099168851,495.22208768076604,0.02739244770029181
184,184,SPY,60,240208,140000,498.15,498.33,497.59,498.25,457400,0.0200742748168268,497.992,496.07075000000003,492.1857,488.7807,,,497.7856767496663,496.2527297153823,492.94975336254583,483.71202026597086,495.45723671517464,0.026657888599834756
185,185,SPY,60,240208,150000,498.24,498.7,497.86,498.4,1161963,0.0321130378933783,498.076,496.38424999999995,492.3279,489.00005,,,497.92219302751823,496.45723164725064,493.16348852479894,483.8581693180508,495.6979382478689,0.027424709915990775
186,186,SPY,60,240209,90000,498.84,499.57,498.5,499.5,408408,0.1323069521289441,498.21899999999994,496.70775000000003,492.5047,489.21585,,,498.2728167991809,496.74701910941724,493.4119791708853,484.01380942433883,495.943138397211,0.07041738178623635
187,187,SPY,60,240209,100000,499.54,500.01,499.14,499.965,709313,0.0850782720102403,498.3835,497.049,492.6778,489.43269999999995,,,498.648857510474,497.05349347994894,493.66896037987016,484.17252773852454,496.1917417397268,0.07546883928140069
188,188,SPY,60,240209,110000,499.97,500.21,499.33,499.61,550892,-0.0720043202592182,498.54049999999995,497.33000000000004,492.862,489.64,,,498.8624447303687,497.29697029138237,493.9019423257576,484.3261344276935,496.44262051401984,0.04283319146884956
