,Date,Open,High,Low,Pct_Change,Close/Last,Volume
1816,2022-06-08,"3,233.99","3,241.80","3,220.67",-0.18,3225.8,217.13M
1817,2022-06-09,"3,219.12","3,225.26","3,198.38",-0.5,3209.62,213.22M
1818,2022-06-10,"3,189.50","3,192.56","3,176.17",-0.87,3181.73,163.23M
1819,2022-06-13,"3,161.61","3,165.54","3,138.54",-1.33,3139.35,273.85M
1820,2022-06-14,"3,124.25","3,125.37","3,104.39",-0.97,3108.89,278.40M
1821,2022-06-15,"3,104.62","3,128.58","3,104.19",-0.1,3105.85,252.16M
1822,2022-06-16,"3,134.06","3,150.11","3,094.57",-0.27,3097.43,299.14M
1823,2022-06-17,"3,079.97","3,101.77","3,072.34",0.02,3098.09,465.80M
1824,2022-06-20,"3,099.41","3,104.25","3,086.45",-0.05,3096.4,170.20M
1825,2022-06-21,"3,108.67","3,127.26","3,102.84",0.68,3117.48,191.18M
1826,2022-06-22,"3,121.30","3,132.17","3,092.84",-0.78,3093.31,256.91M
1827,2022-06-23,"3,107.08","3,124.45","3,092.80",-0.02,3092.8,206.35M
1828,2022-06-24,"3,107.57","3,115.73","3,100.21",0.61,3111.65,183.74M
1829,2022-06-27,"3,128.72","3,142.31","3,120.39",0.83,3137.54,238.89M
1830,2022-06-28,"3,127.49","3,145.17","3,124.22",0.09,3140.21,217.90M
1831,2022-06-29,"3,125.86","3,154.76","3,123.90",-0.17,3134.87,245.41M
1832,2022-06-30,"3,131.93","3,138.21","3,102.21",-1.04,3102.21,229.35M
1833,2022-07-01,"3,104.25","3,121.25","3,089.40",-0.21,3095.59,182.58M
1834,2022-07-04,"3,106.39","3,127.35","3,104.43",0.8,3120.24,122.93M
1835,2022-07-05,"3,130.73","3,135.05","3,099.44",-0.52,3104.11,191.46M
1836,2022-07-06,"3,112.03","3,124.57","3,096.38",-0.01,3103.66,239.94M
1837,2022-07-07,"3,096.89","3,129.40","3,093.47",0.83,3129.4,196.63M
1838,2022-07-08,"3,139.41","3,141.09","3,121.74",0.06,3131.26,218.01M
1839,2022-07-12,"3,135.76","3,147.73","3,129.38",0.46,3145.77,163.80M
1840,2022-07-13,"3,148.42","3,150.11","3,117.86",-0.54,3128.69,197.61M
1841,2022-07-14,"3,119.29","3,120.78","3,089.43",-1.22,3090.63,201.29M
1842,2022-07-15,"3,094.02","3,108.22","3,088.25",0.28,3099.15,264.85M
1843,2022-07-18,"3,113.97","3,126.21","3,112.01",0.73,3121.76,173.20M
1844,2022-07-19,"3,109.95","3,124.87","3,108.43",-0.13,3117.79,158.06M
1845,2022-07-20,"3,135.21","3,170.29","3,134.62",1.68,3170.29,210.85M
1846,2022-07-21,"3,165.23","3,166.28","3,144.77",-0.57,3152.3,162.03M
1847,2022-07-22,"3,162.96","3,186.57","3,162.96",0.92,3181.34,221.89M
1848,2022-07-25,"3,176.01","3,209.76","3,175.48",-0.03,3180.47,160.40M
1849,2022-07-26,"3,174.91","3,193.64","3,174.39",0.37,3192.12,139.12M
1850,2022-07-27,"3,188.05","3,207.32","3,178.67",0.41,3205.14,150.64M
1851,2022-07-28,"3,216.99","3,225.35","3,203.73",0.48,3220.65,234.77M
1852,2022-07-29,"3,238.15","3,244.29","3,199.96",-0.28,3211.56,272.13M
1853,2022-08-01,"3,238.18","3,253.73","3,236.48",0.85,3238.75,193.33M
1854,2022-08-02,"3,231.45","3,244.06","3,227.37",0.01,3239.15,173.14M
1855,2022-08-03,"3,241.67","3,257.40","3,231.67",0.4,3252.06,188.85M
1856,2022-08-04,"3,258.35","3,270.59","3,242.29",0.55,3269.86,206.18M
1857,2022-08-05,"3,275.19","3,285.29","3,268.47",0.4,3282.88,196.12M
1858,2022-08-08,"3,278.35","3,278.35","3,255.18",-0.36,3270.98,190.72M
1859,2022-08-10,"3,270.89","3,289.47","3,269.24",0.47,3286.33,248.34M
1860,2022-08-11,"3,296.27","3,307.29","3,287.84",0.48,3301.96,274.11M
1861,2022-08-12,"3,287.36","3,289.50","3,266.17",-0.99,3269.27,193.48M
1862,2022-08-15,"3,261.40","3,267.44","3,256.12",-0.38,3256.82,208.16M
1863,2022-08-16,"3,250.84","3,259.92","3,243.96",-0.09,3253.79,245.96M
1864,2022-08-17,"3,254.60","3,272.06","3,253.46",0.28,3262.76,186.27M
1865,2022-08-18,"3,257.64","3,288.47","3,257.48",0.33,3273.48,159.01M
1866,2022-08-19,"3,270.60","3,271.95","3,240.05",-0.82,3246.51,168.04M
1867,2022-08-22,"3,240.03","3,270.82","3,235.31",0.49,3262.57,169.64M
1868,2022-08-23,"3,251.28","3,259.42","3,224.98",-0.5,3246.21,243.42M
1869,2022-08-24,"3,243.83","3,246.60","3,227.90",-0.39,3233.48,192.63M
1870,2022-08-25,"3,240.90","3,256.55","3,237.21",0.44,3247.8,177.82M
1871,2022-08-26,"3,249.97","3,264.18","3,248.12",0.05,3249.53,166.94M
1872,2022-08-29,"3,210.13","3,225.92","3,205.58",-0.84,3222.26,186.14M
1873,2022-08-30,"3,221.74","3,249.35","3,221.74",0.53,3239.33,182.33M
1874,2022-08-31,"3,224.17","3,233.61","3,212.18",-0.55,3221.67,311.03M
1875,2022-09-01,"3,211.56","3,231.63","3,207.77",0.07,3224.08,178.35M
1876,2022-09-02,"3,214.50","3,223.50","3,200.58",-0.57,3205.69,218.23M
1877,2022-09-05,"3,211.96","3,222.61","3,207.09",0.31,3215.48,151.51M
1878,2022-09-06,"3,223.15","3,234.45","3,217.17",0.27,3224.18,197.10M
1879,2022-09-07,"3,207.14","3,217.51","3,198.39",-0.41,3210.83,252.78M
1880,2022-09-08,"3,230.79","3,242.98","3,227.48",0.71,3233.61,200.18M
1881,2022-09-09,"3,243.20","3,266.64","3,238.89",0.91,3262.95,208.34M
1882,2022-09-12,"3,277.34","3,279.75","3,264.76",0.36,3274.72,166.27M
1883,2022-09-13,"3,280.17","3,297.59","3,278.84",0.47,3290.08,191.64M
1884,2022-09-14,"3,241.36","3,266.32","3,241.36",-0.97,3258.02,194.30M
1885,2022-09-15,"3,262.53","3,277.62","3,260.73",0.31,3267.98,192.89M
1886,2022-09-16,"3,261.92","3,279.68","3,250.51",0.01,3268.29,445.01M
1887,2022-09-19,"3,259.57","3,274.47","3,252.21",-0.37,3256.31,172.69M
1888,2022-09-20,"3,265.91","3,275.51","3,261.63",0.33,3266.94,129.09M
1889,2022-09-21,"3,261.54","3,271.96","3,254.77",-0.16,3261.79,208.05M
1890,2022-09-22,"3,250.67","3,266.64","3,243.46",0.04,3263.07,260.01M
1891,2022-09-23,"3,242.38","3,247.92","3,224.58",-1.1,3227.1,386.83M
1892,2022-09-26,"3,214.57","3,223.51","3,169.80",-1.4,3181.97,373.21M
1893,2022-09-27,"3,178.09","3,181.61","3,158.32",-0.52,3165.5,338.10M
1894,2022-09-28,"3,155.67","3,160.75","3,112.91",-1.55,3116.31,372.37M
1895,2022-09-29,"3,130.69","3,155.35","3,115.08",-0.04,3115.08,417.60M
1896,2022-09-30,"3,108.94","3,137.06","3,098.24",0.49,3130.24,381.74M
1897,2022-10-03,"3,113.00","3,126.98","3,102.90",-0.74,3107.09,210.88M
1898,2022-10-04,"3,144.73","3,154.30","3,128.62",1.02,3138.9,211.99M
1899,2022-10-05,"3,152.21","3,161.65","3,145.80",0.46,3153.23,303.19M
1900,2022-10-06,"3,162.49","3,168.40","3,150.35",-0.05,3151.56,239.50M
1901,2022-10-07,"3,160.42","3,165.06","3,138.97",-0.18,3145.81,266.47M
1902,2022-10-10,"3,124.45","3,125.06","3,104.88",-1.22,3107.47,268.29M
1903,2022-10-11,"3,114.50","3,132.92","3,095.32",-0.08,3105.0,269.83M
1904,2022-10-12,"3,101.55","3,107.52","3,081.50",-0.7,3083.19,303.86M
1905,2022-10-13,"3,074.45","3,083.22","3,039.49",-1.39,3040.45,265.28M
1906,2022-10-14,"3,067.49","3,078.17","3,039.61",-0.03,3039.61,275.86M
1907,2022-10-17,"3,025.51","3,032.80","2,991.05",-0.78,3015.75,328.22M
1908,2022-10-18,"3,027.56","3,039.06","3,007.94",0.34,3025.88,222.84M
1909,2022-10-19,"3,031.79","3,043.26","3,020.11",-0.1,3022.8,223.41M
1910,2022-10-20,"3,005.85","3,029.07","3,005.85",0.0,3022.7,369.29M
1911,2022-10-21,"3,014.70","3,019.20","2,968.92",-1.75,2969.95,273.25M
1912,2022-10-25,"2,988.12","3,007.93","2,968.87",0.48,2984.15,320.16M
1913,2022-10-26,"2,992.24","3,020.52","2,987.60",0.81,3008.38,278.36M
1914,2022-10-27,"3,009.39","3,028.89","2,995.28",0.23,3015.24,247.79M
1915,2022-10-28,"3,033.34","3,071.38","3,025.93",1.46,3059.19,281.08M
1916,2022-10-31,"3,084.68","3,129.35","3,083.59",1.11,3093.11,368.28M
1917,2022-11-01,"3,107.00","3,140.32","3,102.63",1.21,3130.5,245.20M
1918,2022-11-02,"3,134.75","3,141.13","3,113.79",0.34,3141.13,244.91M
1919,2022-11-03,"3,125.16","3,126.09","3,091.18",-1.23,3102.51,226.05M
1920,2022-11-04,"3,100.56","3,134.30","3,098.72",0.89,3130.11,267.66M
1921,2022-11-07,"3,136.90","3,145.44","3,126.67",0.36,3141.31,246.67M
1922,2022-11-08,"3,153.57","3,155.29","3,142.28",0.14,3145.83,222.26M
1923,2022-11-09,"3,146.11","3,169.45","3,143.81",0.63,3165.5,231.17M
1924,2022-11-10,"3,153.30","3,180.57","3,152.49",0.24,3173.18,224.03M
1925,2022-11-11,"3,213.35","3,238.07","3,211.20",1.74,3228.33,470.93M
1926,2022-11-14,"3,234.51","3,279.10","3,226.83",1.01,3260.8,424.87M
1927,2022-11-15,"3,271.35","3,285.72","3,261.96",0.44,3275.28,307.20M
1928,2022-11-16,"3,274.85","3,282.91","3,258.49",-0.28,3266.17,340.36M
1929,2022-11-17,"3,274.67","3,298.10","3,263.68",0.61,3286.04,276.06M
1930,2022-11-18,"3,289.33","3,308.30","3,265.53",-0.42,3272.23,259.43M
1931,2022-11-21,"3,264.65","3,281.60","3,237.35",-0.66,3250.62,256.42M
1932,2022-11-22,"3,261.31","3,277.35","3,259.56",0.28,3259.56,201.20M
1933,2022-11-23,"3,278.75","3,285.48","3,249.52",-0.11,3255.99,212.02M
1934,2022-11-24,"3,268.68","3,273.43","3,250.15",-0.1,3252.88,200.31M
1935,2022-11-25,"3,249.53","3,254.41","3,233.19",-0.26,3244.55,155.04M
1936,2022-11-28,"3,241.69","3,248.69","3,221.89",-0.14,3240.06,234.27M
1937,2022-11-29,"3,235.34","3,277.01","3,232.38",1.12,3276.36,261.70M
1938,2022-11-30,"3,279.86","3,290.56","3,270.03",0.43,3290.49,460.60M
1939,2022-12-01,"3,306.49","3,313.80","3,288.46",0.07,3292.73,278.20M
1940,2022-12-02,"3,287.23","3,287.23","3,259.14",-1.02,3259.14,201.01M
1941,2022-12-05,"3,266.52","3,283.17","3,256.45",0.26,3267.54,209.57M
1942,2022-12-06,"3,263.48","3,265.28","3,244.73",-0.46,3252.37,246.05M
1943,2022-12-07,"3,239.22","3,252.25","3,225.45",-0.83,3225.45,212.07M
1944,2022-12-08,"3,225.95","3,246.18","3,225.95",0.33,3236.08,181.75M
1945,2022-12-09,"3,242.67","3,248.03","3,235.82",0.31,3245.97,207.22M
1946,2022-12-12,"3,235.88","3,255.61","3,234.56",-0.19,3239.66,213.05M
1947,2022-12-13,"3,245.46","3,278.13","3,245.09",0.98,3271.28,226.64M
1948,2022-12-14,"3,280.44","3,293.47","3,274.96",0.22,3278.57,271.34M
1949,2022-12-15,"3,280.95","3,287.53","3,256.79",-0.15,3273.75,252.16M
1950,2022-12-16,"3,253.67","3,272.12","3,237.79",-1.01,3240.81,387.11M
1951,2022-12-19,"3,239.50","3,273.35","3,239.50",0.49,3256.61,172.55M
1952,2022-12-20,"3,246.30","3,262.37","3,237.72",-0.08,3253.97,198.29M
1953,2022-12-21,"3,250.86","3,262.53","3,246.34",0.07,3256.19,143.88M
1954,2022-12-22,"3,262.40","3,278.88","3,256.19",0.41,3269.53,150.65M
1955,2022-12-23,"3,257.19","3,261.99","3,250.16",-0.36,3257.7,99.03M
1956,2022-12-27,"3,277.58","3,277.94","3,264.03",0.27,3266.38,108.51M
1957,2022-12-28,"3,257.75","3,270.33","3,256.24",0.02,3266.97,121.54M
1958,2022-12-29,"3,255.10","3,257.00","3,234.93",-0.54,3249.24,138.02M
1959,2022-12-30,"3,259.23","3,261.88","3,247.85",0.06,3251.32,106.33M
1960,2023-01-03,"3,243.99","3,252.12","3,212.63",-0.17,3245.8,216.63M
1961,2023-01-04,"3,251.42","3,256.37","3,238.70",-0.1,3242.46,235.21M
1962,2023-01-05,"3,264.53","3,297.34","3,262.38",1.55,3292.66,364.20M
1963,2023-01-06,"3,290.32","3,290.32","3,271.08",-0.48,3276.72,276.38M
1964,2023-01-09,"3,311.67","3,343.47","3,291.04",0.88,3305.67,353.17M
1965,2023-01-10,"3,300.17","3,305.56","3,258.70",-1.29,3262.91,332.07M
1966,2023-01-11,"3,277.33","3,281.23","3,261.49",0.26,3271.51,272.26M
1967,2023-01-12,"3,282.79","3,283.98","3,253.99",-0.11,3267.78,278.19M
1968,2023-01-13,"3,283.90","3,298.08","3,273.67",0.79,3293.75,267.77M
1969,2023-01-16,"3,304.39","3,309.12","3,273.65",-0.31,3283.6,199.06M
1970,2023-01-17,"3,285.39","3,291.01","3,273.79",-0.09,3280.51,186.02M
1971,2023-01-18,"3,291.02","3,301.29","3,280.85",0.28,3289.55,210.25M
1972,2023-01-19,"3,281.83","3,290.25","3,271.87",-0.41,3276.18,188.38M
1973,2023-01-20,"3,279.01","3,305.25","3,263.99",0.54,3293.71,298.96M
1974,2023-01-25,"3,322.85","3,355.87","3,318.76",1.79,3352.77,282.40M
1975,2023-01-26,"3,363.66","3,381.02","3,353.83",0.73,3377.19,326.18M
1976,2023-01-27,"3,392.08","3,395.79","3,379.15",0.5,3394.21,354.66M
1977,2023-01-30,"3,399.56","3,408.19","3,365.31",-0.47,3378.29,345.01M
1978,2023-01-31,"3,375.70","3,389.77","3,352.08",-0.37,3365.67,297.96M
1979,2023-02-01,"3,385.36","3,389.72","3,357.68",0.36,3377.65,257.92M
1980,2023-02-02,"3,376.63","3,380.72","3,353.16",-0.41,3363.68,279.74M
1981,2023-02-03,"3,373.14","3,384.29","3,358.46",0.61,3384.29,295.81M
1982,2023-02-06,"3,391.59","3,392.59","3,375.44",0.05,3385.93,211.42M
1983,2023-02-07,"3,384.68","3,397.32","3,374.62",-0.15,3380.84,244.85M
1984,2023-02-08,"3,378.43","3,393.33","3,372.62",0.23,3388.52,207.45M
1985,2023-02-09,"3,376.05","3,382.46","3,355.09",-0.86,3359.48,212.10M
1986,2023-02-10,"3,351.16","3,366.85","3,334.47",0.04,3360.69,200.59M
1987,2023-02-13,"3,368.91","3,376.69","3,324.70",-1.07,3324.7,220.52M
1988,2023-02-14,"3,335.22","3,341.42","3,314.32",-0.2,3318.2,218.92M
1989,2023-02-15,"3,310.73","3,312.84","3,271.78",-1.13,3280.82,267.81M
1990,2023-02-16,"3,286.26","3,325.22","3,286.26",0.93,3311.23,230.96M
1991,2023-02-17,"3,300.66","3,330.83","3,300.16",0.52,3328.37,212.00M
1992,2023-02-20,"3,330.52","3,330.66","3,307.43",-0.59,3308.75,189.02M
1993,2023-02-21,"3,313.37","3,315.86","3,298.30",-0.06,3306.86,167.06M
1994,2023-02-22,"3,305.88","3,309.50","3,291.04",-0.21,3300.04,264.44M
1995,2023-02-23,"3,302.65","3,303.44","3,264.93",-1.06,3264.93,281.73M
1996,2023-02-24,"3,264.45","3,290.41","3,264.45",0.53,3282.3,241.22M
1997,2023-02-27,"3,272.17","3,285.79","3,261.95",-0.58,3263.24,205.33M
1998,2023-02-28,"3,270.00","3,285.25","3,260.58",-0.02,3262.63,255.50M
1999,2023-03-01,"3,265.50","3,275.10","3,255.08",-0.23,3255.08,223.49M
2000,2023-03-02,"3,251.73","3,256.24","3,225.62",-0.62,3234.9,283.44M
2001,2023-03-03,"3,244.20","3,251.29","3,230.42",-0.09,3232.02,259.54M
2002,2023-03-06,"3,240.47","3,246.44","3,224.95",0.23,3239.31,221.48M
2003,2023-03-07,"3,240.12","3,264.72","3,233.35",0.18,3245.27,213.13M
2004,2023-03-08,"3,241.76","3,242.53","3,215.58",-0.57,3226.86,193.90M
2005,2023-03-09,"3,227.21","3,232.28","3,211.03",-0.38,3214.51,147.30M
2006,2023-03-10,"3,198.94","3,199.94","3,169.80",-1.15,3177.43,243.24M
2007,2023-03-13,"3,165.82","3,175.87","3,132.37",-1.42,3132.37,288.47M
2008,2023-03-14,"3,101.29","3,139.27","3,094.28",-0.08,3129.75,335.20M
2009,2023-03-15,"3,157.93","3,186.92","3,157.93",1.38,3172.92,278.93M
2010,2023-03-16,"3,142.98","3,176.67","3,134.03",-0.55,3155.54,288.97M
2011,2023-03-17,"3,179.66","3,185.25","3,162.35",0.88,3183.28,380.88M
2012,2023-03-20,"3,179.05","3,179.05","3,123.55",-1.37,3139.76,261.52M
2013,2023-03-21,"3,162.13","3,186.69","3,157.81",1.09,3173.93,219.30M
2014,2023-03-22,"3,193.68","3,228.61","3,189.65",1.48,3220.98,305.64M
2015,2023-03-23,"3,204.84","3,223.03","3,191.99",-0.06,3219.0,214.95M
2016,2023-03-24,"3,210.97","3,223.93","3,200.90",-0.2,3212.64,198.78M
2017,2023-03-27,"3,225.70","3,247.50","3,223.45",0.82,3239.03,267.25M
2018,2023-03-28,"3,255.22","3,266.98","3,243.25",0.51,3255.54,238.08M
2019,2023-03-29,"3,254.47","3,270.38","3,242.49",0.22,3262.54,243.33M
2020,2023-03-30,"3,256.73","3,262.67","3,238.98",-0.16,3257.18,216.98M
2021,2023-03-31,"3,265.01","3,273.47","3,255.59",0.05,3258.9,333.55M
2022,2023-04-03,"3,272.48","3,287.44","3,263.36",0.68,3281.08,332.79M
2023,2023-04-04,"3,294.73","3,316.17","3,288.95",0.92,3311.12,259.00M
2024,2023-04-05,"3,312.13","3,331.66","3,301.09",0.23,3318.87,254.32M
2025,2023-04-06,"3,311.34","3,314.74","3,291.65",-0.55,3300.48,188.28M
2026,2023-04-10,"3,306.61","3,311.05","3,288.72",-0.18,3294.43,94.69M
2027,2023-04-11,"3,296.47","3,309.17","3,287.23",0.1,3297.83,159.88M
2028,2023-04-12,"3,302.94","3,302.95","3,278.21",-0.36,3286.12,178.78M
2029,2023-04-13,"3,282.59","3,297.05","3,280.07",0.26,3294.54,188.39M
2030,2023-04-14,"3,305.67","3,315.85","3,300.82",0.25,3302.66,161.83M
2031,2023-04-17,"3,307.46","3,319.26","3,299.28",0.5,3319.26,145.05M
2032,2023-04-18,"3,314.19","3,323.27","3,298.73",-0.29,3309.56,185.66M
2033,2023-04-19,"3,310.40","3,326.15","3,307.36",0.44,3324.05,214.96M
2034,2023-04-20,"3,321.06","3,329.52","3,305.33",-0.32,3313.41,219.45M
2035,2023-04-21,"3,308.43","3,321.82","3,300.86",0.25,3321.82,174.66M
2036,2023-04-24,"3,320.25","3,326.88","3,307.78",0.08,3324.55,208.84M
2037,2023-04-25,"3,319.72","3,325.45","3,288.59",-0.84,3296.56,258.83M
2038,2023-04-26,"3,285.58","3,299.33","3,281.32",-0.08,3293.91,186.90M
2039,2023-04-27,"3,275.27","3,287.08","3,271.31",-0.36,3282.03,196.62M
2040,2023-04-28,"3,281.25","3,284.94","3,266.11",-0.35,3270.51,202.69M
2041,2023-05-02,"3,291.43","3,309.68","3,273.99",0.35,3281.99,246.14M
2042,2023-05-03,"3,260.98","3,266.23","3,243.60",-0.61,3262.01,219.33M
2043,2023-05-04,"3,254.49","3,269.36","3,249.39",0.22,3269.18,183.35M
2044,2023-05-05,"3,267.17","3,271.15","3,258.65",-0.08,3266.63,154.14M
2045,2023-05-08,"3,274.29","3,276.19","3,253.50",-0.27,3257.66,164.72M
2046,2023-05-09,"3,253.11","3,254.29","3,237.64",-0.45,3242.95,199.62M
2047,2023-05-10,"3,255.61","3,257.88","3,237.09",-0.02,3242.29,167.14M
2048,2023-05-11,"3,243.68","3,247.45","3,219.92",-0.39,3229.55,225.70M
2049,2023-05-12,"3,221.82","3,223.87","3,196.09",-0.65,3208.55,322.14M
2050,2023-05-15,"3,207.04","3,216.31","3,196.86",0.19,3214.72,270.30M
2051,2023-05-16,"3,226.78","3,227.89","3,206.22",-0.02,3214.04,199.92M
2052,2023-05-17,"3,205.76","3,208.92","3,168.79",-1.25,3173.84,328.27M
2053,2023-05-18,"3,186.43","3,196.48","3,179.67",0.27,3182.55,233.34M
2054,2023-05-19,"3,185.26","3,207.24","3,184.91",0.63,3202.59,227.64M
2055,2023-05-22,"3,202.10","3,211.14","3,188.44",0.27,3211.09,191.20M
2056,2023-05-23,"3,216.08","3,232.29","3,200.73",0.22,3218.08,194.66M
2057,2023-05-24,"3,210.27","3,214.21","3,204.74",-0.12,3214.21,205.55M
2058,2023-05-25,"3,204.24","3,213.23","3,195.95",-0.2,3207.72,219.89M
2059,2023-05-26,"3,206.39","3,213.86","3,201.00",-0.01,3207.39,204.06M
2060,2023-05-29,"3,225.46","3,231.64","3,192.48",-0.38,3195.22,224.16M
2061,2023-05-30,"3,194.33","3,203.90","3,186.17",-0.24,3187.56,184.83M
2062,2023-05-31,"3,177.17","3,181.06","3,156.15",-0.9,3158.8,552.68M
2063,2023-06-01,"3,162.52","3,176.17","3,155.52",0.24,3166.3,269.21M
2064,2023-06-05,"3,211.63","3,223.38","3,181.32",0.72,3189.01,348.01M
2065,2023-06-06,"3,185.06","3,192.25","3,175.76",0.03,3190.11,259.49M
2066,2023-06-07,"3,193.29","3,195.22","3,173.74",-0.33,3179.58,250.53M
2067,2023-06-08,"3,181.82","3,186.61","3,170.21",0.22,3186.61,264.43M
2068,2023-06-09,"3,186.60","3,191.11","3,179.03",0.01,3186.97,237.78M
2069,2023-06-12,"3,190.56","3,206.59","3,186.04",0.29,3196.07,197.46M
2070,2023-06-13,"3,189.86","3,194.06","3,175.02",-0.21,3189.4,223.17M
2071,2023-06-14,"3,198.33","3,222.29","3,194.75",0.9,3218.14,257.55M
2072,2023-06-15,"3,212.60","3,248.37","3,210.35",0.77,3242.85,310.70M
2073,2023-06-16,"3,251.84","3,277.51","3,246.27",0.53,3260.03,540.39M
2074,2023-06-19,"3,255.75","3,257.29","3,235.52",-0.58,3241.17,395.21M
2075,2023-06-20,"3,237.99","3,246.19","3,218.46",-0.65,3220.23,372.54M
2076,2023-06-21,"3,210.89","3,232.25","3,205.19",0.11,3223.66,314.80M
2077,2023-06-22,"3,222.86","3,228.35","3,211.18",-0.04,3222.43,274.87M
2078,2023-06-23,"3,219.19","3,222.79","3,187.82",-0.96,3191.6,511.37M
2079,2023-06-26,"3,195.98","3,217.61","3,188.23",-0.06,3189.68,345.77M
2080,2023-06-27,"3,198.33","3,213.22","3,195.97",0.49,3205.35,522.36M
2081,2023-06-28,"3,217.91","3,223.11","3,201.66",0.06,3207.28,441.38M
2082,2023-06-30,"3,221.13","3,222.00","3,204.78",-0.04,3205.91,745.36M
2083,2023-07-03,"3,215.56","3,219.49","3,200.85",0.04,3207.1,440.31M
2084,2023-07-04,"3,204.45","3,209.23","3,197.01",-0.1,3203.77,299.52M
2085,2023-07-05,"3,203.53","3,203.85","3,182.97",-0.57,3185.38,447.95M
2086,2023-07-06,"3,181.69","3,185.63","3,147.24",-1.1,3150.43,351.16M
2087,2023-07-07,"3,141.07","3,146.51","3,128.70",-0.35,3139.47,491.14M
2088,2023-07-10,"3,143.10","3,157.15","3,139.17",0.31,3149.32,660.53M
2089,2023-07-11,"3,163.54","3,166.87","3,150.20",0.46,3163.84,545.36M
2090,2023-07-12,"3,168.64","3,185.27","3,158.09",0.36,3175.36,1.22B
2091,2023-07-13,"3,202.35","3,247.19","3,199.53",1.99,3238.46,1.23B
2092,2023-07-14,"3,253.14","3,260.28","3,241.94",0.31,3248.63,743.91M
2093,2023-07-17,"3,252.20","3,254.43","3,225.44",0.18,3254.43,636.35M
2094,2023-07-18,"3,254.61","3,258.86","3,245.12",-0.01,3254.26,469.57M
2095,2023-07-19,"3,270.04","3,278.15","3,259.20",0.64,3275.24,453.29M
2096,2023-07-20,"3,282.77","3,282.95","3,263.70",-0.03,3274.38,815.09M
2097,2023-07-21,"3,272.34","3,278.30","3,265.57",0.12,3278.3,386.78M
2098,2023-07-24,"3,279.98","3,285.02","3,253.95",-0.4,3265.14,339.25M
2099,2023-07-25,"3,274.03","3,288.17","3,263.67",0.64,3286.16,380.88M
2100,2023-07-26,"3,284.62","3,316.10","3,282.11",0.57,3304.96,644.07M
2101,2023-07-27,"3,326.17","3,339.24","3,317.51",0.98,3337.42,535.36M
2102,2023-07-28,"3,353.69","3,374.21","3,344.32",1.01,3371.17,923.20M
2103,2023-07-31,"3,377.91","3,392.63","3,363.87",0.08,3373.98,741.89M
2104,2023-08-01,"3,383.07","3,385.68","3,362.63",-0.01,3373.79,462.74M
2105,2023-08-02,"3,352.50","3,362.24","3,315.80",-1.45,3325.02,667.00M
2106,2023-08-03,"3,322.20","3,330.43","3,300.07",-0.63,3304.06,481.39M
2107,2023-08-04,"3,298.24","3,304.57","3,287.33",-0.35,3292.39,530.32M
2108,2023-08-07,"3,296.89","3,312.87","3,293.70",0.53,3309.87,485.92M
2109,2023-08-08,"3,317.82","3,320.16","3,305.75",0.12,3313.79,451.28M
2110,2023-08-10,"3,312.63","3,324.33","3,301.10",0.28,3322.93,497.50M
2111,2023-08-11,"3,319.85","3,319.99","3,279.71",-0.86,3294.28,541.30M
2112,2023-08-14,"3,262.94","3,265.69","3,229.45",-1.41,3247.7,413.07M
2113,2023-08-15,"3,250.80","3,263.23","3,228.34",-0.46,3232.74,452.55M
2114,2023-08-16,"3,226.61","3,227.09","3,198.24",-0.59,3213.58,475.04M
2115,2023-08-17,"3,195.41","3,205.86","3,182.54",-0.52,3196.75,436.83M
2116,2023-08-18,"3,178.95","3,186.31","3,166.60",-0.71,3173.93,471.67M
2117,2023-08-21,"3,171.68","3,172.91","3,149.22",-0.63,3154.03,588.52M
2118,2023-08-22,"3,165.05","3,165.11","3,143.90",0.19,3159.88,394.80M
2119,2023-08-23,"3,153.59","3,182.95","3,147.22",0.45,3174.18,348.09M
2120,2023-08-24,"3,187.73","3,197.00","3,174.96",0.21,3180.72,896.32M
2121,2023-08-25,"3,173.57","3,190.31","3,165.99",0.29,3189.88,823.40M
2122,2023-08-28,"3,200.05","3,231.40","3,200.04",0.75,3213.68,556.58M
2123,2023-08-29,"3,222.98","3,228.44","3,217.25",0.29,3223.09,347.46M
2124,2023-08-30,"3,237.42","3,239.70","3,214.89",-0.09,3220.22,725.98M
2125,2023-08-31,"3,221.67","3,239.15","3,216.52",0.41,3233.3,1.20B
2126,2023-09-04,"3,240.53","3,245.29","3,234.11",0.18,3238.97,722.67M
2127,2023-09-05,"3,231.39","3,233.84","3,214.63",-0.37,3226.83,394.04M
2128,2023-09-06,"3,238.18","3,245.18","3,210.49",-0.12,3222.88,679.79M
2129,2023-09-07,"3,221.47","3,226.59","3,201.79",0.12,3226.59,325.09M
2130,2023-09-08,"3,216.59","3,225.77","3,204.66",-0.58,3207.75,428.66M
2131,2023-09-11,"3,212.14","3,221.18","3,200.42",0.33,3218.28,410.14M
2132,2023-09-12,"3,219.39","3,221.41","3,205.00",-0.12,3214.46,303.83M
2133,2023-09-13,"3,217.32","3,223.60","3,204.84",0.14,3218.93,427.52M
2134,2023-09-14,"3,225.13","3,249.51","3,222.45",0.95,3249.51,385.19M
2135,2023-09-15,"3,263.22","3,289.07","3,259.35",0.96,3280.69,801.12M
2136,2023-09-18,"3,285.15","3,285.15","3,259.03",-0.53,3263.39,274.96M
